ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
28401,Nelson W. Diebel,M,21,183,84,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
28416,Diego Ribas da Cunha,M,23,173,73,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Bronze
28428,Brian Lee Diemer,M,22,176,64,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
28429,Kerry Dienelt,F,27,174,65,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Bronze
28429,Kerry Dienelt,F,31,174,65,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze
28431,Gottfried Diener,M,29,,,Switzerland-1,SUI,1956 Winter,1956,Winter,Cortina d'Ampezzo,Bobsleigh,Bobsleigh Men's Four,Gold
28438,Cees Jan Diepeveen,M,32,173,72,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Bronze
28441,Louis Diercxsens,M,21,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Bronze
28447,Edward B. Dierkes,M,18,,,St. Rose-2,USA,1904 Summer,1904,Summer,St. Louis,Football,Football Men's Football,Bronze
28449,Ines Diers (-Noack),F,16,175,64,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Freestyle,Bronze
28449,Ines Diers (-Noack),F,16,175,64,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Freestyle,Silver
28449,Ines Diers (-Noack),F,16,175,64,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Freestyle,Gold
28449,Ines Diers (-Noack),F,16,175,64,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 800 metres Freestyle,Silver
28449,Ines Diers (-Noack),F,16,175,64,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
28451,Eckart Diesch,M,22,187,76,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold
28452,Jrg Diesch,M,24,186,71,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold
28458,Ullrich Diener,M,21,189,83,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Fours,Silver
28458,Ullrich Diener,M,25,189,83,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,Gold
28459,Walter Diener,M,21,188,84,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Fours,Silver
28459,Walter Diener,M,25,188,84,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,Gold
28460,Wallace William Diestelmeyer,M,21,,,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,Bronze
28464,Thomas Diethart,M,21,172,60,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
28466,Heidi Diethelm Gerber,F,47,168,93,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze
28469,Gerhard Dietrich,M,26,163,50,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,Bronze
28472,Walter Dietrich,M,21,,,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,Silver
28473,Wilfried Dietrich,M,23,184,118,Germany,GER,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
28473,Wilfried Dietrich,M,26,184,118,Germany,GER,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
28473,Wilfried Dietrich,M,26,184,118,Germany,GER,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
28473,Wilfried Dietrich,M,30,184,118,Germany,GER,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
28473,Wilfried Dietrich,M,34,184,118,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze
28475,Hugo Dietsche,M,21,165,68,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
28476,George John Dietz,M,24,,,Century Boat Club-1,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxless Fours,Gold
28479,John A. Dietz,M,37,,,United States,USA,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Gold
28479,John A. Dietz,M,41,,,United States,USA,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Gold
28483,Tina Dietze,F,24,172,68,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
28483,Tina Dietze,F,24,172,68,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
28483,Tina Dietze,F,28,172,68,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
28483,Tina Dietze,F,28,172,68,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
28486,Todor Nedyalkov Diev,M,22,183,90,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,Bronze
28498,Jennifer Digbeu (-Gadiou),F,25,190,82,France,FRA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
28501,Alex Walter Diggelmann,M,33,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Applied Arts",Gold
28501,Alex Walter Diggelmann,M,45,,,Switzerland,SUI,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Applied Arts",Silver
28501,Alex Walter Diggelmann,M,45,,,Switzerland,SUI,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Applied Arts",Bronze
28507,Peter Fraser Dignan,M,21,191,89,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,Bronze
28509,Berit Digre (-Nord),F,21,162,57,Norway,NOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Silver
28517,Sjoukje Rosalinde Dijkstra (-Kossmayer),F,18,169,54,Netherlands,NED,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Women's Singles,Silver
28517,Sjoukje Rosalinde Dijkstra (-Kossmayer),F,21,169,54,Netherlands,NED,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Women's Singles,Gold
28518,Wieke Elisabeth Henritte Dijkstra,F,24,162,57,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold
28529,Mukhtarkhan Koblanbekovich Dildabekov,M,24,190,97,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Super-Heavyweight,Silver
28530,Damon Laurance Diletti,M,21,178,86,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
28530,Damon Laurance Diletti,M,25,178,86,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Bronze
28530,Damon Laurance Diletti,M,29,178,86,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
28537,Robert Dill-Bundi,M,21,179,78,Switzerland,SUI,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold
28539,William Harrison Dillard,M,25,178,69,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,Gold
28539,William Harrison Dillard,M,25,178,69,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
28539,William Harrison Dillard,M,29,178,69,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 110 metres Hurdles,Gold
28539,William Harrison Dillard,M,29,178,69,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
28542,Gary J. Dilley,M,19,186,75,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Backstroke,Silver
28544,"James Leo ""Jim"" Dillion",M,23,188,99,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Discus Throw,Bronze
28545,"Angus F. ""Gus"" Dillon",M,,,,Canada,CAN,1908 Summer,1908,Summer,London,Lacrosse,Lacrosse Men's Lacrosse,Gold
28547,John Desmond Dillon,M,35,,,Vision,GBR,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed 5.5 metres,Silver
28550,Georges Arthur Dillon-Kavanagh du Fertagh,M,33,,,France,FRA,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",Gold
28550,Georges Arthur Dillon-Kavanagh du Fertagh,M,33,,,France,FRA,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's epee, Individual",Silver
28550,Georges Arthur Dillon-Kavanagh du Fertagh,M,33,,,France,FRA,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's epee, Team",Gold
28553,Diana Dilova-Braynova,F,24,185,79,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Women's Basketball,Bronze
28553,Diana Dilova-Braynova,F,28,185,79,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
28558,Pyrros Dimas,M,20,173,83,Greece,GRE,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
28558,Pyrros Dimas,M,24,173,83,Greece,GRE,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
28558,Pyrros Dimas,M,28,173,83,Greece,GRE,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
28558,Pyrros Dimas,M,32,173,83,Greece,GRE,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
28559,Trent Dimas,M,21,172,68,United States,USA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
28560,Darius Dimaviius,M,24,204,95,Lithuania,LTU,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Bronze
28568,"Konstantinos ""Kostas"" Dimitriadis",M,45,,,Greece,GRE,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Sculpturing,Gold
28580,Dimitar Dimitrov,M,28,186,82,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,Silver
28584,Georgi Dimitrov Nikolov,M,25,,,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,Bronze
28601,Stefan Dimitrov,M,24,,,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,Silver
28602,Stefan Dimitrov,M,22,159,59,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Featherweight,Silver
28604,Tsvetan Veselinov Dimitrov,M,21,176,69,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Silver
28605,Yancho Dimitrov,M,25,177,76,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Silver
28610,Rositsa Dimitrova,F,25,178,62,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Bronze
28612,Tanya Georgieva Dimitrova (-Todorova),F,23,178,70,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Bronze
28616,Harold Dimke,M,22,197,87,East Germany,GDR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Bronze
28620,Jacques Dimont,M,23,184,80,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",Gold
28636,Alfredo Dinale,M,24,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
28637,Jos Antonio Dinars Massagu,M,20,175,68,Spain,ESP,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Bronze
28638,Juan Antonio Dinars Quera,M,26,173,73,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Silver
28639,Didier Dominique Dinart,M,31,197,104,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
28639,Didier Dominique Dinart,M,35,197,104,France,FRA,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Gold
28640,Alexandru Dinc,M,26,182,82,Romania,ROU,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,Bronze
28648,"Daniel Patrick ""Gary"" Dineen",M,24,177,77,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
28651,"Joseph ""Joe"" Dines",M,26,,,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Football,Football Men's Football,Gold
28656,Stanislav Anatolyevich Dineykin,M,30,215,101,Russia,RUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Bronze
28657,Ding Feng,M,25,175,80,China,CHN,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze
28661,Ding Meiyuan,F,20,168,102,China,CHN,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Super-Heavyweight,Gold
28662,Ding Ning,F,22,171,63,China,CHN,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Women's Singles,Silver
28662,Ding Ning,F,22,171,63,China,CHN,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Women's Team,Gold
28662,Ding Ning,F,26,171,63,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,Gold
28662,Ding Ning,F,26,171,63,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,Gold
28663,Ding Xia,F,26,180,67,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Gold
28666,"Margaret ""Margie"" Dingeldein",F,24,167,58,United States,USA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
28685,Loredana Dinu (Iordchioiu-),F,32,168,60,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",Gold
28687,Marcus Walthall Dinwiddie,M,17,,,United States,USA,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
28689,Stamatios Diomataras,M,,,,"Phalainis ton Thorichtou ""Hydra""-2",GRE,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Silver
28690,Sergey Viktorovich Diomidov,M,21,172,72,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,Silver
28690,Sergey Viktorovich Diomidov,M,25,172,72,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,Silver
28690,Sergey Viktorovich Diomidov,M,25,172,72,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horse Vault,Bronze
28700,Deidra Rae Dionne,F,20,164,57,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Women's Aerials,Bronze
28725,Makan Dioumassi,M,28,196,90,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
28727,Adrien Dipanda,M,28,202,105,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,Gold
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,Bronze
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,Silver
28739,Megan Dirkmaat,F,28,185,81,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
28741,Carlien Clemens Dirkse van den Heuvel,F,25,170,56,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Gold
28741,Carlien Clemens Dirkse van den Heuvel,F,29,170,56,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
28745,Andre Dirrell,M,21,185,74,United States,USA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Middleweight,Bronze
28747,"Terence Gilbert ""Terry"" Dischinger",M,19,198,86,United States,USA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Gold
28751,"Ursula ""Uschi"" Disl",F,21,163,57,Germany,GER,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,Silver
28751,"Ursula ""Uschi"" Disl",F,23,163,57,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,Bronze
28751,"Ursula ""Uschi"" Disl",F,23,163,57,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Silver
28751,"Ursula ""Uschi"" Disl",F,27,163,57,Germany,GER,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Silver
28751,"Ursula ""Uschi"" Disl",F,27,163,57,Germany,GER,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 15 kilometres,Bronze
28751,"Ursula ""Uschi"" Disl",F,27,163,57,Germany,GER,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
28751,"Ursula ""Uschi"" Disl",F,31,163,57,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Silver
28751,"Ursula ""Uschi"" Disl",F,31,163,57,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
28751,"Ursula ""Uschi"" Disl",F,35,163,57,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,Bronze
28753,John Ivor Disley,M,23,180,71,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
28754,Bill Dale Disney,M,27,169,64,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,Speed Skating Men's 500 metres,Silver
28759,Christian Dissinger,M,24,203,105,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
28760,Horace Cumberland Disston,M,26,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Bronze
28764,Henri Disy,M,22,,,Belgium,BEL,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,Bronze
28766,Constantina Di-Tomescu,F,38,160,48,Romania,ROU,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Marathon,Gold
28772,John Peder Ditlev-Simonsen,M,37,180,,Silja,NOR,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 8 metres,Silver
28773,"Olaf Christian Ditlev-Simonsen, Jr.",M,39,187,,Silja,NOR,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 8 metres,Silver
28779,Bernd Dittert,M,27,186,86,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze
28779,Bernd Dittert,M,31,186,86,Germany,GER,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
28780,Hans Erik Dittmar,M,21,,,Finland,FIN,1924 Summer,1924,Summer,Paris,Sailing,Sailing Mixed One Person Dinghy,Bronze
28781,Andreas Dittmer,M,24,183,83,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
28781,Andreas Dittmer,M,28,183,83,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Bronze
28781,Andreas Dittmer,M,28,183,83,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
28781,Andreas Dittmer,M,32,183,83,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold
28781,Andreas Dittmer,M,32,183,83,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
28790,Aleksandr Nikolayevich Dityatin,M,18,178,70,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Team All-Around,Silver
28790,Aleksandr Nikolayevich Dityatin,M,18,178,70,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Rings,Silver
28790,Aleksandr Nikolayevich Dityatin,M,22,178,70,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,Gold
28790,Aleksandr Nikolayevich Dityatin,M,22,178,70,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Gold
28790,Aleksandr Nikolayevich Dityatin,M,22,178,70,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,Bronze
28790,Aleksandr Nikolayevich Dityatin,M,22,178,70,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horse Vault,Silver
28790,Aleksandr Nikolayevich Dityatin,M,22,178,70,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Parallel Bars,Silver
28790,Aleksandr Nikolayevich Dityatin,M,22,178,70,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,Silver
28790,Aleksandr Nikolayevich Dityatin,M,22,178,70,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Rings,Gold
28790,Aleksandr Nikolayevich Dityatin,M,22,178,70,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,Silver
28794,Vlade Divac,M,20,213,110,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Men's Basketball,Silver
28794,Vlade Divac,M,28,213,110,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,Silver
28798,Karol Emil Divn (Finster-),M,23,177,73,Czechoslovakia,TCH,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Men's Singles,Silver
28802,Riccardo Divora,M,23,170,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,Silver
